2011-2012/2019-2021,city,year,month,longitude,latitude,time,t2m,skt,tp
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 3:00,-0.18882719999999154,274.5142575,0.001187148
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 4:00,0.16762090000003127,275.2511169,0.001571558
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 5:00,0.30241220000004887,275.3972708,0.001882477
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 6:00,0.6124322000000006,275.803254,0.002182091
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 7:00,-0.030073099999981423,275.0542151,0.002623032
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 8:00,-0.02258459999995921,274.4249412,0.002996135
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 9:00,0.02384349999999813,273.9560306,0.003284443
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 10:00,0.013359700000023622,273.4932098,0.003448382
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 11:00,-0.11544089999995322,273.0851967,0.003538831
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 12:00,-0.19182259999996631,272.7766495,0.00357275
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 13:00,-0.1858318999999824,272.6142562,0.003584056
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 14:00,-0.6486153999999829,271.7738711,0.003584056
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 15:00,-0.8657790999999975,271.3841272,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 16:00,-1.2581715999999687,270.8786782,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 17:00,-1.7494109999999523,270.2006863,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 18:00,-2.1672639999999888,269.6505791,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 19:00,-3.0553888999999685,268.7655358,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 20:00,-3.336952999999994,268.2499372,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 21:00,-3.498702499999979,267.892672,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 22:00,-3.6799219999999764,267.4704495,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/2 23:00,-3.895587999999975,267.1131843,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 0:00,-3.8611413999999513,267.1395733,0.003589709
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 1:00,-2.111849799999959,270.0362631,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 2:00,-0.7968857999999841,273.4302824,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 3:00,0.4222266000000445,276.6152203,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 4:00,1.5544735999999943,278.1884051,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 5:00,2.3617237000000273,278.6755849,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 6:00,2.8948982,278.744602,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 7:00,2.8664421999999945,278.4015463,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 8:00,2.9278472000000306,277.4515457,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 9:00,2.664255300000036,276.093532,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 10:00,2.2703652000000147,274.912121,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 11:00,1.8015910000000304,274.0088084,0.000180899
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 12:00,1.0153084000000376,273.0730172,0.000186552
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 13:00,1.007820000000038,272.9958804,0.000186552
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 14:00,0.7966469000000416,272.7807093,0.000186552
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 15:00,0.6229159000000095,272.6650041,0.000192205
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 16:00,0.2050629000000299,272.259021,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 17:00,-0.1274222999999779,271.9139353,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 18:00,-0.7115179999999555,271.1405374,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 19:00,-1.610126600000001,270.4077377,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 20:00,-2.1433010999999738,269.3481217,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 21:00,-2.3469857999999704,269.0294249,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 22:00,-2.541684299999986,268.9380787,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/3 23:00,-2.788801699999965,268.856882,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 0:00,-2.3529764999999543,269.5247244,0.000197858
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 1:00,-0.9646260999999754,272.2630808,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 2:00,0.2844400000000178,275.129322,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 3:00,1.3897287000000347,277.4353063,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 4:00,2.4066541000000257,278.7628713,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 5:00,3.273811500000022,280.384774,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 6:00,3.595813000000021,280.338086,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 7:00,3.8024930000000268,280.0741969,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 8:00,3.81147900000002,279.1120168,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 9:00,3.5149382000000173,277.2911823,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 10:00,3.0866014000000064,275.6976984,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 11:00,2.896395900000016,275.0481253,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 12:00,2.6073434000000475,274.646202,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 13:00,2.5369524000000183,274.7842363,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 14:00,2.4096495000000004,274.6746208,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 15:00,2.164029800000037,274.3437445,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 16:00,1.9783173000000147,274.1712017,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 17:00,1.6503251999999975,273.8403254,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 18:00,0.962889500000017,273.1115856,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 19:00,0.08075540000004366,272.305709,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 20:00,-0.0510405999999648,272.0052815,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 21:00,-0.5273031999999489,271.4531444,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 22:00,-0.9167003000000022,271.0309219,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/4 23:00,-0.9661237999999912,271.0573108,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 0:00,-1.0574823000000038,271.0085928,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 1:00,0.5944600000000264,272.8152179,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 2:00,2.418635600000016,276.406139,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 3:00,3.806985999999995,278.7994098,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 4:00,4.717576100000031,279.7067821,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 5:00,5.337616100000048,280.0457781,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 6:00,5.747980700000028,279.8184275,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 7:00,4.540849700000024,277.948875,5.65e-06
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 8:00,4.444998200000043,277.1369087,1.7e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 9:00,4.305713800000035,276.6071007,2.26e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 10:00,4.048112700000047,276.1118012,2.83e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 11:00,3.622771200000045,275.5170359,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 12:00,3.7650509000000056,275.5089162,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 13:00,3.7710416000000464,275.5170359,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 14:00,3.642241100000035,275.4764376,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 15:00,3.2378672000000392,275.1963092,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 16:00,2.3811936000000173,274.4493002,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 17:00,1.6817765000000122,273.8220562,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 18:00,1.0482574000000113,273.2577396,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 19:00,0.3428496000000223,272.6893631,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 20:00,-0.25472519999999577,272.1798543,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 21:00,-0.7489599999999541,271.7677813,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 22:00,-1.2581715999999687,271.3191699,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/5 23:00,-1.6370848999999907,270.9740843,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 0:00,-1.7928436999999917,270.8502594,3.39e-05
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 1:00,-0.7609413999999788,272.2793201,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 2:00,0.7532142000000022,274.4756891,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 3:00,2.1565414000000374,276.5421434,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 4:00,3.2887883000000215,278.3081701,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 5:00,4.033135800000025,279.3779358,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 6:00,4.442002800000012,279.8123378,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 7:00,4.3206906000000345,279.3759059,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 8:00,4.055601100000047,278.3284693,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 9:00,3.279802200000006,276.598981,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 10:00,1.8405307000000448,274.429001,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 11:00,0.9539034000000015,273.0689574,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 12:00,0.2320210999999972,272.1960936,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 13:00,-0.3370976999999584,271.6135077,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 14:00,-0.8238439999999514,271.1527168,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 15:00,-1.3031019999999671,270.7406439,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 16:00,-1.7269457999999531,270.3549599,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 17:00,-2.0908822999999757,270.0037845,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 18:00,-2.378437099999985,269.6972672,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 19:00,-2.8007830999999896,269.3582713,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 20:00,-2.984997899999996,269.1207711,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 21:00,-3.1332682999999975,268.9238693,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 22:00,-3.339948300000003,268.6802794,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/6 23:00,-3.4912140999999792,268.4427792,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 0:00,-3.5002001999999948,268.4123305,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 1:00,-1.5906567999999766,271.2034647,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 2:00,0.01186200000000781,274.6340225,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 3:00,1.3208352999999988,277.756033,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 4:00,2.241909200000009,279.6073163,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 5:00,2.9563031000000137,280.7927871,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 6:00,3.480491500000028,281.4362704,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 7:00,3.4864822000000117,281.1317831,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 8:00,3.4610217000000034,279.7656497,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 9:00,3.125541100000021,277.4657551,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 10:00,2.2014718000000357,274.5670353,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 11:00,0.5405435000000125,271.9971618,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 12:00,-0.6875550999999973,270.2676735,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 13:00,-1.1877805999999964,269.2364763,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 14:00,-1.455865499999959,268.5706639,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 15:00,-1.6685362000000055,268.2966253,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 16:00,-1.026030999999989,268.1626508,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 17:00,0.199072200000046,268.0489755,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 18:00,0.02084810000002335,267.9089114,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 19:00,-1.683513000000005,267.7911762,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 20:00,-2.7468665999999757,267.748548,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 21:00,-3.2261245999999915,267.7180993,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 22:00,-3.512181699999985,267.6937403,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/7 23:00,-3.602042499999982,267.6673514,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 0:00,-3.5930563999999663,268.1423517,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 1:00,-0.17085509999998294,272.1088072,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 2:00,2.0591921000000184,276.9907548,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 3:00,3.5553756000000476,280.3827441,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 4:00,4.473454100000026,281.5600953,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 5:00,5.204322500000046,282.4248394,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 6:00,5.665608300000031,282.4755873,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 7:00,5.727013200000044,281.9843477,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 8:00,5.68807350000003,280.7115905,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 9:00,5.2507506000000035,278.529431,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 10:00,3.757562500000006,275.7281471,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 11:00,1.692260200000021,272.9634018,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 12:00,0.175109300000031,271.4815632,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 13:00,0.01186200000000781,271.3942768,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 14:00,0.5630087000000117,272.0032516,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 15:00,1.4556266000000164,272.8152179,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 16:00,1.9962895000000458,273.4444918,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 17:00,2.2104578999999944,273.8119066,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 18:00,2.340756200000044,274.0575264,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 19:00,2.396170400000017,274.116394,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 20:00,1.9917965000000208,274.0494067,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 21:00,1.2878863000000251,273.7489792,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 22:00,0.4731478000000493,273.1927823,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/8 23:00,-0.23525539999997136,272.5371194,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 0:00,-0.39251189999998815,272.3645766,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 1:00,0.21255130000002964,273.2110515,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 2:00,1.464612700000032,275.0765441,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 3:00,2.7601069000000393,276.9237675,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 4:00,3.926800500000013,278.6085977,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 5:00,4.728059900000005,279.6783633,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 6:00,5.20282480000003,280.1046456,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 7:00,5.087503400000003,279.7250514,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 8:00,4.793957900000009,278.7283627,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 9:00,3.9837124000000017,277.1572079,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 10:00,2.6148318000000472,275.1739801,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 11:00,1.6293576000000485,273.8179963,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 12:00,0.904480000000035,272.9776112,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 13:00,0.32188200000001643,272.4193843,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 14:00,-0.23525539999997136,271.9545336,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 15:00,-0.7639367999999536,271.5282513,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 16:00,-1.2596692999999846,271.1182083,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 17:00,-1.7194573999999534,270.7325243,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 18:00,-2.1477941999999643,270.3874386,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 19:00,-2.406892999999968,270.1336991,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 20:00,-2.7813132999999652,269.7947032,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 21:00,-3.1093053999999825,269.5044252,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 22:00,-3.342943699999978,269.3075234,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/9 23:00,-3.5556143999999676,269.0801728,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 0:00,-3.492711799999995,269.14716,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 1:00,-1.930630399999984,271.4998325,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 2:00,-0.22477159999999685,274.6583815,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 3:00,1.0886948000000416,277.3561396,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 4:00,2.0007826000000364,279.2967391,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 5:00,2.7616045999999983,280.6425733,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 6:00,3.4220819000000233,281.1459925,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 7:00,3.757562500000006,280.5106288,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 8:00,3.7680463000000373,279.0734484,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 9:00,3.6916645000000017,277.4515457,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 10:00,3.0626385000000482,275.466288,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 11:00,2.2119556000000102,274.3681035,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 12:00,1.2459513000000015,273.3490858,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 13:00,0.4147382000000448,272.3889356,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 14:00,0.13017880000001014,272.066179,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 15:00,-0.17534809999995105,271.8469481,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 16:00,-0.5842150999999944,271.5972684,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 17:00,-0.852299999999957,271.6236573,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 18:00,0.0642809000000284,270.8279303,2.78e-17
2011-2012,Wuhan1,2011,1,114.3,30.4,2011/1/10 19:00,-2.1223335999999904,269.9266477,2.78e-17
