2011-2012/2019-2021,city,year,month,longitude,latitude,time,t2m,skt,tp
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 6:00,7.835748200000012,286.3222778,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 7:00,7.519737500000019,285.0738796,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 8:00,7.576649400000008,283.8965284,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 9:00,7.617086800000038,282.7191772,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 10:00,7.28460160000003,281.0404368,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 11:00,6.703501300000028,279.6844531,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 12:00,5.683580400000039,278.1153281,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 13:00,4.734050600000046,276.8506906,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 14:00,4.433016699999996,276.4568869,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 15:00,4.169424800000002,276.188938,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 16:00,3.956754100000012,275.9940661,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 17:00,4.063089500000046,276.2072073,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 18:00,4.10352690000002,276.357421,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 19:00,3.7545671999999968,276.4426775,1.7e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 20:00,3.7590602000000217,276.4284681,1.7e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 21:00,3.473003100000028,276.1138311,1.7e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 22:00,3.3427048000000354,276.0346644,1.7e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/4 23:00,3.5433941000000004,276.2904338,1.7e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 0:00,3.854911800000025,276.743105,2.26e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 1:00,4.1214990000000284,277.1896865,1.13e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 2:00,4.439007400000037,277.780392,2.83e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 3:00,5.003633200000024,278.939474,5.09e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 4:00,5.216303900000014,279.5342393,6.78e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 5:00,5.238769200000036,279.5585983,0.000113062
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 6:00,5.307662500000049,279.637765,0.000169593
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 7:00,6.210764200000028,280.5573169,0.000192205
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 8:00,6.324588000000006,280.4964194,0.000209164
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 9:00,6.462374600000032,280.360415,0.00022047
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 10:00,6.2092665000000125,279.662124,0.000243083
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 11:00,5.750976100000003,278.7506918,0.000271348
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 12:00,5.391532600000005,278.2858411,0.000316573
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 13:00,5.262732000000028,277.9326357,0.000390063
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 14:00,5.163885100000016,277.7073151,0.000474859
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 15:00,4.8748326000000475,277.394708,0.000582268
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 16:00,4.765501900000004,277.5611611,0.000729248
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 17:00,4.654673500000001,277.5002636,0.000898841
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 18:00,4.729557600000021,277.6646868,0.001045821
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 19:00,4.743036700000005,277.7377638,0.001221066
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 20:00,4.624719900000002,277.5591312,0.001322822
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 21:00,4.35663500000004,277.250584,0.001385006
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 22:00,4.027145100000041,276.9115881,0.001418924
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/5 23:00,3.7186228000000483,276.4122288,0.001441537
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 0:00,3.2109089000000495,275.4398991,0.001469802
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 1:00,3.9432750000000283,276.7106264,6.22e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 2:00,4.591770900000029,278.1457769,0.000180899
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 3:00,5.232778400000029,279.1972733,0.000350491
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 4:00,5.9022419000000355,280.4639408,0.000576615
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 5:00,6.243713200000002,281.0140479,0.00084231
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 6:00,6.493825900000047,281.3104157,0.001085392
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 7:00,7.27262010000004,282.2989847,0.001317169
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 8:00,7.600612300000023,281.978258,0.00135674
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 9:00,7.801301600000045,282.1508008,0.001368047
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 10:00,7.354992600000003,280.6202443,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 11:00,6.354541600000005,278.8339183,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 12:00,5.0994848000000275,277.2444942,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 13:00,4.433016699999996,276.6416092,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 14:00,3.7350973000000067,275.8824207,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 15:00,3.0057266000000027,274.8004756,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 16:00,2.7046927000000096,274.1894709,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 17:00,2.592366600000048,273.6657526,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 18:00,2.691213600000026,273.0019702,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 19:00,2.9592985000000454,273.7956673,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 20:00,2.620822500000031,273.7631886,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 21:00,2.2029694999999947,273.464791,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 22:00,1.7252091999999948,273.2455601,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/6 23:00,1.3972171000000344,272.8476966,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 0:00,1.4541289000000006,272.4721621,0.0013737
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 1:00,2.4695566999999983,273.704321,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 2:00,4.804441600000018,279.6600941,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 3:00,6.156847700000014,282.3213137,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 4:00,7.302573700000039,284.775482,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 5:00,8.22215,286.7891585,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 6:00,8.819724699999995,287.814266,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 7:00,9.207624100000032,287.7939668,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 8:00,9.269029100000012,286.6572139,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 9:00,9.029400100000032,284.5461015,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 10:00,8.461778900000013,282.2502667,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 11:00,7.257643300000041,279.7412907,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 12:00,5.7554691000000275,277.7600929,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 13:00,4.3401605000000245,275.9575276,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 14:00,3.4220819000000233,274.9161808,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 15:00,2.8919028000000253,274.4756891,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 16:00,2.0891457000000173,273.72868,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 17:00,1.6053947000000335,273.2130814,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 18:00,0.8969916000000353,272.5513289,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 19:00,0.6019484000000261,272.2204526,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 20:00,0.6169252000000256,272.451863,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 21:00,0.7322465999999963,272.7522905,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 22:00,0.9134661000000506,272.910624,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/7 23:00,1.2234861000000024,273.3896841,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 0:00,1.1800532999999973,273.6190646,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 1:00,2.340756200000044,275.2166083,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 2:00,4.215852900000016,277.9529349,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 3:00,5.178861900000015,279.3353076,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 4:00,6.095442800000001,281.0810352,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 5:00,7.070433200000025,283.4073187,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 6:00,7.334024999999997,283.3078528,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 7:00,7.346006500000044,283.3078528,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 8:00,7.638054300000022,283.0114851,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 9:00,7.671003299999995,282.4512283,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 10:00,7.290592300000014,280.5958853,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 11:00,6.697510600000044,279.3941751,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 12:00,6.637603300000023,278.4624437,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 13:00,6.672050000000013,277.6971655,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 14:00,6.317099600000006,276.6111605,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 15:00,5.972632900000008,276.1584893,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 16:00,5.4993656999999985,275.2612665,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 17:00,4.798450900000034,275.2876554,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 18:00,4.122996700000044,276.0712029,3.39e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 19:00,4.007675300000017,276.6071007,0.00014698
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 20:00,4.133480500000019,276.8649,0.000254389
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 21:00,4.024149800000032,276.7228059,0.000367451
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 22:00,4.1903924000000075,276.9704556,0.000497471
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/8 23:00,4.109517600000004,276.960306,0.000587921
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 0:00,3.847423400000025,276.6659682,0.000644452
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 1:00,4.269769499999995,277.2120156,8.48e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 2:00,5.241764500000045,279.420564,0.000226123
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 3:00,5.421486200000004,279.1181066,0.000480512
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 4:00,5.806390300000032,279.9442823,0.000847963
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 5:00,6.041526200000021,280.2264406,0.001221066
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 6:00,6.421937200000002,280.4152228,0.001577211
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 7:00,7.8087900000000445,282.1244119,0.00181464
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 8:00,7.789320099999998,282.3903309,0.002023805
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 9:00,7.5182398000000035,281.1317831,0.002091642
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 10:00,6.7828784000000155,279.9219532,0.002131213
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 11:00,6.065489100000036,278.770991,0.002159479
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 12:00,5.512844800000039,278.095029,0.002193397
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 13:00,5.003633200000024,277.4495157,0.002210356
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 14:00,4.9676889000000415,276.913618,0.002238622
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 15:00,5.0949918000000025,276.6497289,0.002278193
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 16:00,4.810432300000002,276.1950278,0.002306459
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 17:00,4.473454100000026,275.7443864,0.002323418
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 18:00,4.030140500000016,275.4967367,0.002329071
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 19:00,3.207913500000018,275.0542151,0.002329071
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 20:00,2.920358800000031,275.127292,0.002329071
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 21:00,2.713678800000025,274.7558174,0.002329071
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 22:00,2.7765813999999978,275.0197065,0.002329071
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/9 23:00,2.9308425000000398,275.1557109,0.002329071
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 0:00,3.0296895000000177,275.2937451,0.002329071
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 1:00,3.4954683000000273,275.8397925,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 2:00,4.412049200000013,277.0800711,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 3:00,4.623222200000043,277.2688532,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 4:00,4.8463767000000075,278.3284693,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 5:00,4.778981000000044,278.5964182,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 6:00,4.841883700000039,279.0511193,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 7:00,5.7225202000000195,279.7514403,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 8:00,5.7075432999999975,279.8346668,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 9:00,5.643143100000032,279.3799657,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 10:00,5.27770890000005,278.383277,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 11:00,4.729557600000021,277.4474858,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 12:00,4.042121900000041,276.6436392,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 13:00,3.9432750000000283,276.1869081,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 14:00,4.4719564000000105,275.2998349,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 15:00,4.33716510000005,274.9730184,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 16:00,4.235322800000006,275.2896853,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 17:00,4.054103400000031,275.1638305,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 18:00,3.703646000000049,274.3295351,5.65e-06
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 19:00,3.1569924000000356,274.7598773,4.52e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 20:00,2.2464022999999997,274.355924,9.04e-05
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 21:00,1.5514782000000196,273.8423553,0.000113062
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 22:00,1.265421100000026,273.5662868,0.000124368
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/10 23:00,0.5585156000000211,272.7563503,0.000124368
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/11 0:00,0.32188200000001643,272.4072048,0.000124368
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/11 1:00,1.5155339000000367,274.0778256,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/11 2:00,4.120001400000035,279.1952434,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/11 3:00,5.557775200000037,281.5418261,2.78e-17
2011-2012,Chongqing,2011,1,106.5,29.6,2011/1/11 4:00,6.8068413000000305,284.1360585,2.78e-17
